provider_id,snapshot_year,snapshot_label,Preventable Readmission Rate,Discharge to Community Rate,Medicare Spending Per Beneficiary (MSPB),Medication Review Rate,Fall with Major Injury Rate,Self-Care at Discharge,Mobility at Discharge,Pressure Ulcer Rate,Healthcare-Associated Infection Rate,facility_name,address,city,state,zip_code,county_name,phone_number,composite_raw
445077,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Oct2024.csv,12.86,66.63,1.23,97.9,6.3,23.1,28.2,0.0,8.66,,,,,,,,0.5071346452965444
445077,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Sep2024.csv,12.23,66.38,1.35,100.0,2.1,,,0.0,7.72,,,,,,,,0.6418475688104416
445077,2025,current_api,13.09,61.79,1.23,98.18,1.82,,,4.19,7.63,CHRISTIAN CARE CENTER OF UNICOI COUNTY,100 GREENWAY CIRCLE,ERWIN,TN,37650.0,Unicoi,(423)743-3141,0.6472915398660986
445162,2022,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Nov2022.csv,,,1.54,88.1,0.0,,,2.03,8.03,,505 N ROAN STREET,,TN,,,,0.5811523635625888
445162,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Apr2023.csv,,,1.54,94.3,2.9,,,2.36,8.03,,505 N ROAN STREET,,TN,,,,0.6741056333265706
445162,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Aug2023.csv,,,1.54,97.7,4.7,,,0.0,8.03,,,,,,,,0.6563535537972544
445162,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Feb2023.csv,,,1.54,90.2,2.4,,,2.16,8.03,,,,,,,,0.6545614391019138
445162,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Jan2023.csv,,,1.54,90.2,2.4,,,2.16,8.03,,,,,,,,0.6545614391019138
445162,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Jul2023.csv,,,1.54,97.7,4.7,,,0.0,8.03,,,,,,,,0.6563535537972544
445162,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Jun2023.csv,,,1.54,94.3,2.9,,,2.36,8.03,,,,,,,,0.6741056333265706
445162,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Mar2023.csv,,,1.54,90.2,2.4,,,2.16,8.03,,,,,,,,0.6545614391019138
445162,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_May2023.csv,,,1.54,94.3,2.9,,,2.36,8.03,,,,,,,,0.6741056333265706
445162,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Nov2023.csv,10.51,39.49,1.44,100.0,4.8,,,0.0,,,,,,,,,0.6187191451951038
445162,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Oct2023.csv,10.51,39.49,1.44,100.0,4.8,,,0.0,,,,,,,,,0.6187191451951038
445162,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Sep2023.csv,,,1.54,97.7,4.7,,,0.0,8.03,,,,,,,,0.6563535537972544
445162,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Apr2024.csv,10.51,39.49,1.44,100.0,5.7,,,0.0,,"AGAPE REHABILITATION & NURSING CENTER, A WATERS CM",505 N ROAN STREET,JOHNSON CITY,TN,37604.0,Washington,(423)975-2000,0.6197673632244539
445162,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Aug2024.csv,10.51,39.49,1.44,100.0,9.4,,,0.0,,,,,,,,,0.6213904104957056
445162,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Feb2024.csv,10.51,39.49,1.44,100.0,5.9,,,0.0,,,,,,,,,0.6200378711029958
445162,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Jan2024.csv,10.51,39.49,1.44,100.0,5.9,,,0.0,,,,,,,,,0.6200378711029958
445162,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Jul2024.csv,10.51,39.49,1.44,100.0,9.4,,,0.0,,,,,,,,,0.6213904104957056
445162,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Jun2024.csv,10.51,39.49,1.44,100.0,5.7,,,0.0,,,,,,,,,0.6197673632244539
445162,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Mar2024.csv,10.51,39.49,1.44,100.0,5.9,,,0.0,,,,,,,,,0.6200378711029958
445162,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_May2024.csv,10.51,39.49,1.44,100.0,5.7,,,0.0,,,,,,,,,0.6197673632244539
445162,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Nov2024.csv,12.01,36.62,1.44,100.0,10.3,,,0.0,,,,,,,,,0.6389396091161155
445162,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Oct2024.csv,12.01,36.62,1.44,100.0,10.3,,,0.0,,,,,,,,,0.6389396091161155
445162,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Sep2024.csv,10.51,39.49,1.44,100.0,9.4,,,0.0,,,,,,,,,0.6213904104957056
445162,2025,current_api,11.83,,1.44,100.0,0.0,,,0.0,,"AGAPE REHABILITATION & NURSING CENTER, A WATERS CM",505 N ROAN STREET,JOHNSON CITY,TN,37604.0,Washington,(423)975-2000,0.6477311151687293
445174,2022,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Nov2022.csv,7.94,,1.62,100.0,5.6,,,1.33,8.83,,2035 STONEBROOK PLACE,,TN,,,,0.6740380063569351
445174,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Apr2023.csv,7.94,,1.62,100.0,2.5,,,2.68,8.83,,2035 STONEBROOK PLACE,,TN,,,,0.6814093460472036
445174,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Aug2023.csv,7.94,,1.62,100.0,1.4,,,1.44,8.83,,,,,,,,0.6378913910867654
445174,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Feb2023.csv,7.94,,1.62,100.0,6.3,,,1.63,8.83,,,,,,,,0.6803611280178535
445174,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Jan2023.csv,7.94,,1.62,100.0,6.3,,,1.63,8.83,,,,,,,,0.6803611280178535
445174,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Jul2023.csv,7.94,,1.62,100.0,1.4,,,1.44,8.83,,,,,,,,0.6378913910867654
445174,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Jun2023.csv,7.94,,1.62,100.0,2.5,,,2.68,8.83,,,,,,,,0.6814093460472036
445174,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Mar2023.csv,7.94,,1.62,100.0,6.3,,,1.63,8.83,,,,,,,,0.6803611280178535
445174,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_May2023.csv,7.94,,1.62,100.0,2.5,,,2.68,8.83,,,,,,,,0.6814093460472036
445174,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Nov2023.csv,9.37,45.58,1.41,100.0,1.5,,,4.8,8.24,,,,,,,,0.610062893081761
445174,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Oct2023.csv,9.37,45.58,1.41,100.0,1.5,,,4.8,8.24,,,,,,,,0.610062893081761
445174,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Sep2023.csv,7.94,,1.62,100.0,1.4,,,1.44,8.83,,,,,,,,0.6378913910867654
445174,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Apr2024.csv,9.37,45.58,1.41,100.0,4.2,,,3.5,8.24,ORCHARD VIEW POST-ACUTE AND REHABILITATION CENTER,2035 STONEBROOK PLACE,KINGSPORT,TN,37660.0,Sullivan,(423)246-8934,0.6259890444309191
445174,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Aug2024.csv,9.37,45.58,1.41,100.0,4.1,,,5.0,8.24,,,,,,,,0.6438763778995064
445174,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Feb2024.csv,9.37,45.58,1.41,100.0,1.6,,,4.5,8.24,,,,,,,,0.6088794211131399
445174,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Jan2024.csv,9.37,45.58,1.41,100.0,1.6,,,4.5,8.24,,,,,,,,0.6088794211131399
445174,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Jul2024.csv,9.37,45.58,1.41,100.0,4.1,,,5.0,8.24,,,,,,,,0.6438763778995064
445174,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Jun2024.csv,9.37,45.58,1.41,100.0,4.2,,,3.5,8.24,,,,,,,,0.6259890444309191
445174,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Mar2024.csv,9.37,45.58,1.41,100.0,1.6,,,4.5,8.24,,,,,,,,0.6088794211131399
445174,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_May2024.csv,9.37,45.58,1.41,100.0,4.2,,,3.5,8.24,,,,,,,,0.6259890444309191
445174,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Nov2024.csv,9.67,39.78,1.35,100.0,4.1,36.7,30.0,1.5,6.84,,,,,,,,0.43024278082099143
445174,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Oct2024.csv,9.67,39.78,1.35,100.0,4.1,36.7,30.0,1.5,6.84,,,,,,,,0.43024278082099143
445174,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Sep2024.csv,9.37,45.58,1.41,100.0,4.1,,,5.0,8.24,,,,,,,,0.6438763778995064
445174,2025,current_api,10.36,,1.35,100.0,4.35,,,4.99,,ORCHARD VIEW POST-ACUTE AND REHABILITATION CENTER,2035 E  STONEBROOK PLACE,KINGSPORT,TN,37660.0,Sullivan,(423)246-8934,0.7767971867180631
445190,2022,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Nov2022.csv,8.08,,1.41,99.0,3.8,,,0.93,8.62,,250 BELLEBROOK RD,,TN,,,,0.6174004192872117
445190,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Apr2023.csv,8.08,,1.41,99.0,2.9,,,0.85,8.62,,250 BELLEBROOK RD,,TN,,,,0.6101305200513965
445190,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Aug2023.csv,8.08,,1.41,100.0,2.1,,,0.91,8.62,,,,,,,,0.6296070873064178
445190,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Feb2023.csv,8.08,,1.41,99.0,2.9,,,0.83,8.62,,,,,,,,0.6095218773246771
445190,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Jan2023.csv,8.08,,1.41,99.0,2.9,,,0.83,8.62,,,,,,,,0.6095218773246771
445190,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Jul2023.csv,8.08,,1.41,100.0,2.1,,,0.91,8.62,,,,,,,,0.6296070873064178
445190,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Jun2023.csv,8.08,,1.41,99.0,2.9,,,0.85,8.62,,,,,,,,0.6101305200513965
445190,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Mar2023.csv,8.08,,1.41,99.0,2.9,,,0.83,8.62,,,,,,,,0.6095218773246771
445190,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_May2023.csv,8.08,,1.41,99.0,2.9,,,0.85,8.62,,,,,,,,0.6101305200513965
445190,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Nov2023.csv,13.19,43.66,1.4,100.0,0.0,,,0.0,7.05,,,,,,,,0.5063907486305539
445190,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Oct2023.csv,13.19,43.66,1.4,100.0,0.0,,,0.0,7.05,,,,,,,,0.5063907486305539
445190,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Sep2023.csv,8.08,,1.41,100.0,2.1,,,0.91,8.62,,,,,,,,0.6296070873064178
445190,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Jan2024.csv,13.19,43.66,1.4,100.0,0.0,,,0.0,7.05,VIVIANT HEALTHCARE OF BRISTOL,250 BELLEBROOK RD,BRISTOL,TN,37620.0,Sullivan,(423)968-4123,0.5063907486305539
445207,2022,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Nov2022.csv,7.53,53.03,0.9,94.3,0.0,,,4.65,6.02,,2421 JOHN B DENNIS HIGHWAY,,TN,,,,0.35182930952864006
445207,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Apr2023.csv,7.53,53.03,0.9,95.7,0.0,,,1.59,6.02,,2421 JOHN B DENNIS HIGHWAY,,TN,,,,0.3099344018394536
445207,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Aug2023.csv,7.53,53.03,0.9,95.5,0.0,,,5.0,6.02,,,,,,,,0.3598431054304456
445207,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Feb2023.csv,7.53,53.03,0.9,92.9,0.0,,,2.92,6.02,,,,,,,,0.32504902955298576
445207,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Jan2023.csv,7.53,53.03,0.9,92.9,0.0,,,2.92,6.02,,,,,,,,0.32504902955298576
445207,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Jul2023.csv,7.53,53.03,0.9,95.5,0.0,,,5.0,6.02,,,,,,,,0.3598431054304456
445207,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Jun2023.csv,7.53,53.03,0.9,95.7,0.0,,,1.59,6.02,,,,,,,,0.3099344018394536
445207,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Mar2023.csv,7.53,53.03,0.9,92.9,0.0,,,2.92,6.02,,,,,,,,0.32504902955298576
445207,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_May2023.csv,7.53,53.03,0.9,95.7,0.0,,,1.59,6.02,,,,,,,,0.3099344018394536
445207,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Nov2023.csv,9.89,56.17,0.92,91.2,0.0,,,3.9,7.47,,,,,,,,0.4407925880841279
445207,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Oct2023.csv,9.89,56.17,0.92,91.2,0.0,,,3.9,7.47,,,,,,,,0.4407925880841279
445207,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Sep2023.csv,7.53,53.03,0.9,95.5,0.0,,,5.0,6.02,,,,,,,,0.3598431054304456
445207,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Apr2024.csv,9.89,56.17,0.92,90.9,0.0,,,6.0,7.47,"WEXFORD HOUSE, THE",2421 JOHN B DENNIS HIGHWAY,KINGSPORT,TN,37660.0,Sullivan,(423)288-3988,0.45922093730979924
445207,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Aug2024.csv,9.89,56.17,0.92,90.0,0.0,,,0.0,7.47,,,,,,,,0.3687360519375127
445207,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Feb2024.csv,9.89,56.17,0.92,91.7,0.0,,,5.3,7.47,,,,,,,,0.45621153716101986
445207,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Jan2024.csv,9.89,56.17,0.92,91.7,0.0,,,5.3,7.47,,,,,,,,0.45621153716101986
445207,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Jul2024.csv,9.89,56.17,0.92,90.0,0.0,,,0.0,7.47,,,,,,,,0.3687360519375127
445207,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Jun2024.csv,9.89,56.17,0.92,90.9,0.0,,,6.0,7.47,,,,,,,,0.45922093730979924
445207,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Mar2024.csv,9.89,56.17,0.92,91.7,0.0,,,5.3,7.47,,,,,,,,0.45621153716101986
445207,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_May2024.csv,9.89,56.17,0.92,90.9,0.0,,,6.0,7.47,,,,,,,,0.45922093730979924
445207,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Nov2024.csv,10.35,52.2,0.92,97.0,0.0,48.3,58.6,0.0,,,,,,,,,0.32947859606411034
445207,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Oct2024.csv,10.35,52.2,0.92,97.0,0.0,48.3,58.6,0.0,,,,,,,,,0.32947859606411034
445207,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Sep2024.csv,9.89,56.17,0.92,90.0,0.0,,,0.0,7.47,,,,,,,,0.3687360519375127
445207,2025,current_api,10.36,54.2,0.92,100.0,0.0,,,0.0,,WEXFORD HOUSE,2421 JOHN B DENNIS HIGHWAY,KINGSPORT,TN,37660.0,Sullivan,(423)288-3988,0.4992561033340096
445214,2022,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Nov2022.csv,7.98,66.66,0.96,100.0,0.0,,,6.44,8.13,,919 MEDICAL PARK DRIVE,,TN,,,,0.5366538175424359
445214,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Apr2023.csv,7.98,66.66,0.96,97.7,0.0,,,6.31,8.13,,919 MEDICAL PARK DRIVE,,TN,,,,0.4903969703117603
445214,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Aug2023.csv,7.98,66.66,0.96,97.7,0.0,,,3.87,8.13,,,,,,,,0.46950023669439367
445214,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Feb2023.csv,7.98,66.66,0.96,100.0,0.0,,,5.61,8.13,,,,,,,,0.5329343342124839
445214,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Jan2023.csv,7.98,66.66,0.96,100.0,0.0,,,5.61,8.13,,,,,,,,0.5329343342124839
445214,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Jul2023.csv,7.98,66.66,0.96,97.7,0.0,,,3.87,8.13,,,,,,,,0.46950023669439367
445214,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Jun2023.csv,7.98,66.66,0.96,97.7,0.0,,,6.31,8.13,,,,,,,,0.4903969703117603
445214,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Mar2023.csv,7.98,66.66,0.96,100.0,0.0,,,5.61,8.13,,,,,,,,0.5329343342124839
445214,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_May2023.csv,7.98,66.66,0.96,97.7,0.0,,,6.31,8.13,,,,,,,,0.4903969703117603
445214,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Nov2023.csv,10.68,54.5,1.05,97.4,0.0,,,2.8,7.39,,,,,,,,0.4725096368431731
445214,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Oct2023.csv,10.68,54.5,1.05,97.4,0.0,,,2.8,7.39,,,,,,,,0.4725096368431731
445214,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Sep2023.csv,7.98,66.66,0.96,97.7,0.0,,,3.87,8.13,,,,,,,,0.46950023669439367
445214,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Apr2024.csv,10.68,54.5,1.05,100.0,0.0,,,0.0,7.39,MOUNTAIN CITY CARE & REHABILITATION CENTER,919 MEDICAL PARK DRIVE,MOUNTAIN CITY,TN,37683.0,Johnson,(423)727-7800,0.4703793872996551
445214,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Aug2024.csv,10.68,54.5,1.05,100.0,0.0,,,0.0,7.39,,,,,,,,0.4703793872996551
445214,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Feb2024.csv,10.68,54.5,1.05,97.1,0.0,,,0.0,7.39,,,,,,,,0.4192872117400419
445214,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Jan2024.csv,10.68,54.5,1.05,97.1,0.0,,,0.0,7.39,,,,,,,,0.4192872117400419
445214,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Jul2024.csv,10.68,54.5,1.05,100.0,0.0,,,0.0,7.39,,,,,,,,0.4703793872996551
445214,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Jun2024.csv,10.68,54.5,1.05,100.0,0.0,,,0.0,7.39,,,,,,,,0.4703793872996551
445214,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Mar2024.csv,10.68,54.5,1.05,97.1,0.0,,,0.0,7.39,,,,,,,,0.4192872117400419
445214,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_May2024.csv,10.68,54.5,1.05,100.0,0.0,,,0.0,7.39,,,,,,,,0.4703793872996551
445214,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Nov2024.csv,9.95,53.15,1.06,100.0,0.0,58.8,55.9,0.0,5.94,,,,,,,,0.30848042199229053
445214,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Oct2024.csv,9.95,53.15,1.06,100.0,0.0,58.8,55.9,0.0,5.94,,,,,,,,0.30848042199229053
445214,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Sep2024.csv,10.68,54.5,1.05,100.0,0.0,,,0.0,7.39,,,,,,,,0.4703793872996551
445214,2025,current_api,9.78,50.35,1.06,100.0,0.0,,,5.76,8.76,MOUNTAIN CITY CARE & REHABILITATION CENTER,919 MEDICAL PARK DRIVE,MOUNTAIN CITY,TN,37683.0,Johnson,(423)727-7800,0.548860485561642
445215,2022,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Nov2022.csv,7.84,59.76,1.0,98.7,0.4,,,1.74,14.68,,1026 MCFARLAND STREET,,TN,,,,0.500541015757084
445215,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Apr2023.csv,7.84,59.76,1.0,99.6,0.4,,,1.71,14.68,,1026 MCFARLAND STREET,,TN,,,,0.5133901399878272
445215,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Aug2023.csv,7.84,59.76,1.0,100.0,0.5,,,1.82,14.68,,,,,,,,0.5380063569351458
445215,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Feb2023.csv,7.84,59.76,1.0,99.6,0.4,,,1.37,14.68,,,,,,,,0.5066274430242781
445215,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Jan2023.csv,7.84,59.76,1.0,99.6,0.4,,,1.37,14.68,,,,,,,,0.5066274430242781
445215,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Jul2023.csv,7.84,59.76,1.0,100.0,0.5,,,1.82,14.68,,,,,,,,0.5380063569351458
445215,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Jun2023.csv,7.84,59.76,1.0,99.6,0.4,,,1.71,14.68,,,,,,,,0.5133901399878272
445215,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Mar2023.csv,7.84,59.76,1.0,99.6,0.4,,,1.37,14.68,,,,,,,,0.5066274430242781
445215,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_May2023.csv,7.84,59.76,1.0,99.6,0.4,,,1.71,14.68,,,,,,,,0.5133901399878272
445215,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Nov2023.csv,9.69,51.5,1.04,100.0,1.4,,,2.7,11.09,,,,,,,,0.5708730641779941
445215,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Oct2023.csv,9.69,51.5,1.04,100.0,1.4,,,2.7,11.09,,,,,,,,0.5708730641779941
445215,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Sep2023.csv,7.84,59.76,1.0,100.0,0.5,,,1.82,14.68,,,,,,,,0.5380063569351458
445215,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Apr2024.csv,9.69,51.5,1.04,99.6,0.9,,,2.4,11.09,"HERITAGE CENTER, THE",1026 MCFARLAND STREET,MORRISTOWN,TN,37814.0,Hamblen,(423)581-5100,0.5330357746669372
445215,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Aug2024.csv,9.69,51.5,1.04,99.5,0.9,,,3.3,11.09,,,,,,,,0.5457834584432272
445215,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Feb2024.csv,9.69,51.5,1.04,100.0,0.8,,,2.3,11.09,,,,,,,,0.5489281125312775
445215,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Jan2024.csv,9.69,51.5,1.04,100.0,0.8,,,2.3,11.09,,,,,,,,0.5489281125312775
445215,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Jul2024.csv,9.69,51.5,1.04,99.5,0.9,,,3.3,11.09,,,,,,,,0.5457834584432272
445215,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Jun2024.csv,9.69,51.5,1.04,99.6,0.9,,,2.4,11.09,,,,,,,,0.5330357746669372
445215,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Mar2024.csv,9.69,51.5,1.04,100.0,0.8,,,2.3,11.09,,,,,,,,0.5489281125312775
445215,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_May2024.csv,9.69,51.5,1.04,99.6,0.9,,,2.4,11.09,,,,,,,,0.5330357746669372
445215,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Nov2024.csv,10.48,54.76,1.06,99.5,0.0,63.5,61.9,3.5,10.07,,,,,,,,0.4446135118685331
445215,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Oct2024.csv,10.48,54.76,1.06,99.5,0.0,63.5,61.9,3.5,10.07,,,,,,,,0.4446135118685331
445215,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Sep2024.csv,9.69,51.5,1.04,99.5,0.9,,,3.3,11.09,,,,,,,,0.5457834584432272
445215,2025,current_api,10.41,59.22,1.06,100.0,1.26,,,2.15,9.33,"HERITAGE CENTER, THE",1026 MCFARLAND STREET,MORRISTOWN,TN,37814.0,Hamblen,(423)581-5100,0.6051937512680057
445217,2022,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Nov2022.csv,7.65,,1.17,100.0,0.0,,,1.42,8.05,,1200 SPRUCE LANE,,TN,,,,0.5093663352945155
445217,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Apr2023.csv,7.65,,1.17,100.0,2.0,,,0.0,8.05,,1200 SPRUCE LANE,,TN,,,,0.5430107526881721
445217,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Aug2023.csv,7.65,,1.17,98.3,1.7,,,0.0,8.05,,,,,,,,0.49550280651923984
445217,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Feb2023.csv,7.65,,1.17,100.0,2.0,,,0.0,8.05,,,,,,,,0.5430107526881721
